0.271216, 0.206119, 0.272768, 0.208125, 0.272768, 0.20742, 0.199012, 0.20742, 0.164843, 0.208497, 0.194372, 0.16287, 0.180373, 0.208497, 0.175702, 0.192483, 0.175702, 0.191721, 0.188898, 0.191721, 0.266224, 0.221911, 0.266224, 0.220747, 0.220747, 0.224296, 0.217581, 0.224296, 0.182756, 0.180372
0.261646, 0.199105, 0.2636, 0.20192, 0.2636, 0.201409, 0.193092, 0.201409, 0.159594, 0.201614, 0.188686, 0.157641, 0.174246, 0.201614, 0.169565, 0.185481, 0.169565, 0.184705, 0.181815, 0.184705, 0.256174, 0.213657, 0.256174, 0.21253, 0.21253, 0.216049, 0.209738, 0.216049, 0.176008, 0.173574
0.271453, 0.206403, 0.273878, 0.208422, 0.273878, 0.208235, 0.199783, 0.208235, 0.165489, 0.209259, 0.195199, 0.163501, 0.180972, 0.209259, 0.176255, 0.193034, 0.176255, 0.192259, 0.189389, 0.192259, 0.266861, 0.222475, 0.266861, 0.221293, 0.221293, 0.224858, 0.218205, 0.224858, 0.18327, 0.180859
0.276164, 0.209917, 0.278191, 0.210171, 0.278191, 0.209646, 0.201202, 0.209646, 0.166851, 0.211031, 0.196637, 0.16486, 0.182512, 0.211031, 0.177802, 0.194798, 0.177802, 0.194024, 0.191164, 0.194024, 0.269321, 0.224508, 0.269321, 0.223299, 0.223299, 0.226852, 0.220169, 0.226852, 0.184987, 0.182598
0.264598, 0.201039, 0.267876, 0.200631, 0.267876, 0.203301, 0.194983, 0.203301, 0.161346, 0.203938, 0.190512, 0.159392, 0.176323, 0.203938, 0.171666, 0.187908, 0.171666, 0.18714, 0.184288, 0.18714, 0.259674, 0.216522, 0.259674, 0.215377, 0.215377, 0.218891, 0.212442, 0.218891, 0.17836, 0.175961
0.274079, 0.20811, 0.275097, 0.207716, 0.275097, 0.207072, 0.198764, 0.207072, 0.164852, 0.208615, 0.194128, 0.1629, 0.180533, 0.208615, 0.175939, 0.192872, 0.175939, 0.192125, 0.18937, 0.192125, 0.266889, 0.222417, 0.266889, 0.221243, 0.221243, 0.224743, 0.217983, 0.224743, 0.183182, 0.180862
0.274551, 0.208464, 0.2747, 0.207529, 0.2747, 0.206774, 0.198485, 0.206774, 0.164649, 0.208352, 0.193878, 0.162699, 0.180295, 0.208352, 0.175707, 0.192616, 0.175707, 0.191869, 0.189115, 0.191869, 0.266513, 0.222107, 0.266513, 0.22093, 0.22093, 0.22442, 0.21769, 0.22442, 0.182944, 0.180628
0.274168, 0.208252, 0.276595, 0.208705, 0.276595, 0.208314, 0.199943, 0.208314, 0.165804, 0.209794, 0.195295, 0.163836, 0.181534, 0.209794, 0.176897, 0.193894, 0.176897, 0.193139, 0.190352, 0.193139, 0.268262, 0.223573, 0.268262, 0.222391, 0.222391, 0.225918, 0.219143, 0.225918, 0.184144, 0.181798
0.283244, 0.215404, 0.285742, 0.216021, 0.285742, 0.215567, 0.206947, 0.215567, 0.171813, 0.217329, 0.202343, 0.169771, 0.187938, 0.217329, 0.183123, 0.200672, 0.183123, 0.199878, 0.19695, 0.199878, 0.277405, 0.231244, 0.277405, 0.229976, 0.229976, 0.233593, 0.226782, 0.233593, 0.190607, 0.188181
0.26248, 0.199725, 0.26567, 0.200333, 0.26567, 0.203059, 0.194658, 0.203059, 0.160905, 0.203186, 0.190333, 0.158926, 0.175513, 0.203186, 0.170752, 0.186696, 0.170752, 0.1859, 0.182932, 0.1859, 0.257661, 0.214947, 0.257661, 0.213789, 0.213789, 0.217339, 0.211112, 0.217339, 0.177147, 0.174668
0.267014, 0.203364, 0.270175, 0.205691, 0.270175, 0.206283, 0.197751, 0.206283, 0.163549, 0.206437, 0.19352, 0.161528, 0.178209, 0.206437, 0.173335, 0.189439, 0.173335, 0.188616, 0.185544, 0.188616, 0.261219, 0.21797, 0.261219, 0.216761, 0.216761, 0.220356, 0.214203, 0.220356, 0.179746, 0.177209
0.263081, 0.200635, 0.265925, 0.203556, 0.265925, 0.203726, 0.195239, 0.203726, 0.161315, 0.203538, 0.191065, 0.159306, 0.175661, 0.203538, 0.170798, 0.186571, 0.170798, 0.185748, 0.182666, 0.185748, 0.257166, 0.214626, 0.257166, 0.21344, 0.21344, 0.217023, 0.210992, 0.217023, 0.176987, 0.174438
0.267727, 0.203809, 0.270893, 0.206109, 0.270893, 0.206119, 0.19767, 0.206119, 0.163594, 0.206685, 0.193268, 0.161601, 0.178597, 0.206685, 0.17383, 0.190185, 0.17383, 0.189392, 0.186442, 0.189392, 0.26261, 0.219025, 0.26261, 0.21784, 0.21784, 0.221404, 0.215018, 0.221404, 0.180508, 0.178049
0.269316, 0.204741, 0.271302, 0.206967, 0.271302, 0.206246, 0.197859, 0.206246, 0.163835, 0.207174, 0.193274, 0.161866, 0.17919, 0.207174, 0.174518, 0.191132, 0.174518, 0.190366, 0.187529, 0.190366, 0.264275, 0.220312, 0.264275, 0.219152, 0.219152, 0.222693, 0.216065, 0.222693, 0.181455, 0.179063
0.271755, 0.206711, 0.27429, 0.20921, 0.27429, 0.208747, 0.200265, 0.208747, 0.165881, 0.209724, 0.195704, 0.163884, 0.181345, 0.209724, 0.176601, 0.193381, 0.176601, 0.1926, 0.189705, 0.1926, 0.267281, 0.222842, 0.267281, 0.221651, 0.221651, 0.225228, 0.218601, 0.225228, 0.183593, 0.181166
0.27861, 0.211559, 0.281963, 0.211506, 0.281963, 0.214173, 0.205595, 0.214173, 0.170575, 0.215846, 0.200847, 0.168555, 0.186767, 0.215846, 0.182014, 0.199527, 0.182014, 0.198753, 0.195896, 0.198753, 0.27605, 0.23006, 0.27605, 0.228835, 0.228835, 0.232446, 0.225498, 0.232446, 0.189512, 0.187116
0.277024, 0.210304, 0.280015, 0.207849, 0.280015, 0.210784, 0.202341, 0.210784, 0.167897, 0.212428, 0.197718, 0.165906, 0.183775, 0.212428, 0.179085, 0.196289, 0.179085, 0.195522, 0.192693, 0.195522, 0.2715, 0.226286, 0.2715, 0.225071, 0.225071, 0.228621, 0.221838, 0.228621, 0.186436, 0.18407
0.271301, 0.206072, 0.27406, 0.206963, 0.27406, 0.20676, 0.198426, 0.20676, 0.164466, 0.208087, 0.193782, 0.16251, 0.180062, 0.208087, 0.175447, 0.192282, 0.175447, 0.191531, 0.188757, 0.191531, 0.266038, 0.221724, 0.266038, 0.22056, 0.22056, 0.224075, 0.217333, 0.224075, 0.182596, 0.180254
0.269212, 0.204687, 0.272334, 0.206799, 0.272334, 0.206782, 0.198381, 0.206782, 0.164298, 0.207752, 0.193811, 0.162323, 0.179676, 0.207752, 0.17499, 0.191645, 0.17499, 0.190876, 0.188027, 0.190876, 0.264954, 0.220884, 0.264954, 0.219715, 0.219715, 0.22326, 0.21664, 0.22326, 0.181946, 0.179549
0.261487, 0.198999, 0.264369, 0.201376, 0.264369, 0.201167, 0.19287, 0.201167, 0.159451, 0.201427, 0.188503, 0.157501, 0.174067, 0.201427, 0.169391, 0.185287, 0.169391, 0.184511, 0.181619, 0.184511, 0.255872, 0.213411, 0.255872, 0.212276, 0.212276, 0.215785, 0.209511, 0.215785, 0.175829, 0.1734
0.265407, 0.201758, 0.268651, 0.205051, 0.268651, 0.205519, 0.197093, 0.205519, 0.163051, 0.206066, 0.192581, 0.161071, 0.178146, 0.206066, 0.173421, 0.189799, 0.173421, 0.189019, 0.18612, 0.189019, 0.26225, 0.218683, 0.26225, 0.217526, 0.217526, 0.221087, 0.214588, 0.221087, 0.180144, 0.177705
0.257933, 0.19668, 0.26062, 0.199512, 0.26062, 0.201869, 0.193414, 0.201869, 0.159614, 0.201411, 0.18914, 0.157624, 0.173888, 0.201411, 0.169065, 0.184681, 0.169065, 0.183869, 0.18083, 0.183869, 0.254686, 0.212537, 0.254686, 0.211398, 0.211398, 0.21498, 0.208891, 0.21498, 0.175171, 0.172629
0.260713, 0.198312, 0.263903, 0.198941, 0.263903, 0.202873, 0.194478, 0.202873, 0.160698, 0.202981, 0.19005, 0.158727, 0.175408, 0.202981, 0.170676, 0.186665, 0.170676, 0.185879, 0.182951, 0.185879, 0.257767, 0.215, 0.257767, 0.213865, 0.213865, 0.217419, 0.211085, 0.217419, 0.17712, 0.174654
0.27447, 0.208525, 0.277779, 0.211064, 0.277779, 0.211554, 0.203009, 0.211554, 0.168266, 0.212818, 0.198356, 0.166255, 0.184074, 0.212818, 0.179314, 0.196442, 0.179314, 0.195661, 0.192775, 0.195661, 0.271627, 0.226426, 0.271627, 0.225219, 0.225219, 0.22882, 0.22204, 0.22882, 0.186533, 0.184112
0.26634, 0.20285, 0.269477, 0.20518, 0.269477, 0.208663, 0.200132, 0.208663, 0.165429, 0.208877, 0.195712, 0.163391, 0.180406, 0.208877, 0.1755, 0.191865, 0.1755, 0.191043, 0.187978, 0.191043, 0.264748, 0.220872, 0.264748, 0.219677, 0.219677, 0.223328, 0.216958, 0.223328, 0.182047, 0.179491
0.270597, 0.206294, 0.273692, 0.206703, 0.273692, 0.211994, 0.204236, 0.211994, 0.16887, 0.213151, 0.199658, 0.166735, 0.184013, 0.213151, 0.178975, 0.195597, 0.178975, 0.194747, 0.191574, 0.194747, 0.269724, 0.225067, 0.269724, 0.223824, 0.223824, 0.227545, 0.221173, 0.227545, 0.185582, 0.182957
0.256968, 0.196088, 0.259981, 0.196279, 0.259981, 0.201687, 0.193568, 0.201687, 0.15962, 0.2012, 0.189489, 0.157597, 0.173507, 0.2012, 0.168563, 0.183901, 0.168563, 0.183055, 0.179877, 0.183055, 0.253196, 0.211414, 0.253196, 0.210247, 0.210247, 0.213865, 0.208044, 0.213865, 0.174373, 0.171744
0.264074, 0.20087, 0.26727, 0.201387, 0.26727, 0.206099, 0.197605, 0.206099, 0.163364, 0.2064, 0.193094, 0.16137, 0.178395, 0.2064, 0.173618, 0.18994, 0.173618, 0.189149, 0.186204, 0.189149, 0.26236, 0.218806, 0.26236, 0.21765, 0.21765, 0.221244, 0.214771, 0.221244, 0.18025, 0.17777
0.263261, 0.200489, 0.266384, 0.20151, 0.266384, 0.206302, 0.198704, 0.206302, 0.164142, 0.207253, 0.194094, 0.162091, 0.179028, 0.207253, 0.17415, 0.190381, 0.17415, 0.189566, 0.186524, 0.189566, 0.26275, 0.219199, 0.26275, 0.21803, 0.21803, 0.221674, 0.2153, 0.221674, 0.180624, 0.178074
0.274493, 0.208437, 0.277809, 0.209914, 0.277809, 0.214135, 0.205506, 0.214135, 0.1703, 0.215519, 0.200612, 0.16828, 0.186553, 0.215519, 0.181796, 0.199288, 0.181796, 0.198518, 0.195678, 0.198518, 0.275854, 0.229874, 0.275854, 0.228685, 0.228685, 0.23233, 0.225253, 0.23233, 0.189252, 0.186838
0.25934, 0.197207, 0.26252, 0.198822, 0.26252, 0.203173, 0.19569, 0.203173, 0.161624, 0.204236, 0.19095, 0.159641, 0.176598, 0.204236, 0.171874, 0.188053, 0.171874, 0.187276, 0.184384, 0.187276, 0.259901, 0.216727, 0.259901, 0.215615, 0.215615, 0.2192, 0.212665, 0.2192, 0.178443, 0.175979
0.261657, 0.199163, 0.264784, 0.200644, 0.264784, 0.205013, 0.1993, 0.205013, 0.163815, 0.207303, 0.192622, 0.160964, 0.179708, 0.207303, 0.174863, 0.191257, 0.174863, 0.190456, 0.187471, 0.190456, 0.264208, 0.220354, 0.264208, 0.219213, 0.219213, 0.222873, 0.216298, 0.222873, 0.181467, 0.178934
0.271345, 0.208487, 0.274008, 0.209135, 0.274008, 0.213267, 0.208669, 0.213267, 0.169877, 0.213854, 0.201114, 0.166596, 0.184672, 0.213854, 0.181479, 0.19756, 0.181479, 0.196695, 0.192824, 0.196695, 0.270273, 0.226387, 0.270273, 0.224313, 0.224313, 0.227561, 0.221325, 0.227561, 0.184841, 0.18286
0.258767, 0.19886, 0.261378, 0.199774, 0.261378, 0.20364, 0.199093, 0.20364, 0.161653, 0.203388, 0.19166, 0.158447, 0.175571, 0.203388, 0.172456, 0.187522, 0.172456, 0.18918, 0.185391, 0.18918, 0.26054, 0.217938, 0.26054, 0.216646, 0.216646, 0.220581, 0.215292, 0.220581, 0.180122, 0.177064
0.288106, 0.220226, 0.291091, 0.221826, 0.291091, 0.225573, 0.218867, 0.225573, 0.180926, 0.228612, 0.212851, 0.177742, 0.197187, 0.228612, 0.19173, 0.209397, 0.19173, 0.208458, 0.20495, 0.208458, 0.288237, 0.240629, 0.288237, 0.239205, 0.239205, 0.242672, 0.235392, 0.242672, 0.197111, 0.195438
0.309525, 0.23654, 0.309392, 0.237738, 0.309392, 0.239594, 0.232179, 0.239594, 0.194173, 0.245279, 0.225922, 0.191087, 0.211137, 0.245279, 0.204658, 0.22391, 0.204658, 0.22352, 0.220667, 0.22352, 0.307604, 0.257019, 0.307604, 0.254755, 0.254755, 0.258034, 0.250167, 0.258034, 0.209743, 0.208096
0.311258, 0.238106, 0.310764, 0.238751, 0.310764, 0.24063, 0.234064, 0.24063, 0.195582, 0.247519, 0.226822, 0.192279, 0.212948, 0.247519, 0.206443, 0.225894, 0.206443, 0.225515, 0.222661, 0.225515, 0.310419, 0.259355, 0.310419, 0.257077, 0.257077, 0.260389, 0.252404, 0.260389, 0.211632, 0.209981
0.299714, 0.229079, 0.301224, 0.230635, 0.301224, 0.233217, 0.228113, 0.233217, 0.187225, 0.23685, 0.219463, 0.18394, 0.205351, 0.23685, 0.202209, 0.221411, 0.202209, 0.22205, 0.218564, 0.22205, 0.30678, 0.256281, 0.30678, 0.254085, 0.254085, 0.257375, 0.249278, 0.257375, 0.208876, 0.207227
0.300318, 0.229372, 0.301655, 0.23109, 0.301655, 0.233377, 0.228183, 0.233377, 0.187353, 0.237141, 0.219553, 0.184079, 0.205695, 0.237141, 0.202572, 0.221904, 0.202572, 0.224012, 0.220597, 0.224012, 0.310609, 0.259023, 0.310609, 0.257579, 0.257579, 0.261577, 0.253199, 0.261577, 0.212239, 0.210641
0.059211, 0.0525674, 0.0550251, 0.0441336, 0.0550251, 0.0381329, 0.0339833, 0.0381329, 0.0293602, 0.0359206, 0.0371987, 0.0302288, 0.0311644, 0.0359206, 0.0277368, 0.0284064, 0.0277368, 0.0255551, 0.0233607, 0.0255551, 0.031664, 0.0241352, 0.031664, 0.0222018, 0.0222018, 0.0197923, 0.018546, 0.0197923, 0.0195972, 0.0208361
0.0574717, 0.05104, 0.0552612, 0.043025, 0.0552612, 0.0383281, 0.034444, 0.0383281, 0.02971, 0.0364142, 0.0375373, 0.0305506, 0.0316079, 0.0364142, 0.0282488, 0.0286106, 0.0282488, 0.025815, 0.0236738, 0.025815, 0.0321524, 0.0245878, 0.0321524, 0.0227149, 0.0227149, 0.0203646, 0.0195107, 0.0203646, 0.0200126, 0.0212114
0.0606258, 0.0535094, 0.0567004, 0.0449522, 0.0567004, 0.0393999, 0.0353078, 0.0393999, 0.0304516, 0.0373447, 0.0384294, 0.0312999, 0.0324178, 0.0373447, 0.0290112, 0.0292659, 0.0290112, 0.0264326, 0.0242649, 0.0264326, 0.0329732, 0.0252429, 0.0329732, 0.0233507, 0.0233507, 0.0209727, 0.0202862, 0.0209727, 0.0205615, 0.0217724
0.289971, 0.217427, 0.290436, 0.223132, 0.290436, 0.224463, 0.216427, 0.224463, 0.184277, 0.234789, 0.210974, 0.18135, 0.204946, 0.234789, 0.202259, 0.222972, 0.202259, 0.225356, 0.225553, 0.225356, 0.320808, 0.269062, 0.320808, 0.26883, 0.26883, 0.272824, 0.262948, 0.272824, 0.221382, 0.217955
0.314215, 0.235814, 0.314257, 0.241083, 0.314257, 0.2427, 0.232835, 0.2427, 0.200179, 0.255286, 0.227326, 0.19723, 0.222667, 0.255286, 0.219782, 0.242388, 0.219782, 0.244898, 0.245045, 0.244898, 0.348177, 0.291983, 0.348177, 0.292015, 0.292015, 0.296207, 0.28586, 0.296207, 0.24089, 0.236956
0.320699, 0.239286, 0.321868, 0.244884, 0.321868, 0.248044, 0.239171, 0.248044, 0.197868, 0.251393, 0.230069, 0.194505, 0.218615, 0.251393, 0.215466, 0.236712, 0.215466, 0.239414, 0.239292, 0.239414, 0.339752, 0.285582, 0.339752, 0.287089, 0.287089, 0.294795, 0.284922, 0.294795, 0.235388, 0.231503
0.304313, 0.225523, 0.304561, 0.232861, 0.304561, 0.235417, 0.223955, 0.235417, 0.189964, 0.241917, 0.218483, 0.186843, 0.210926, 0.241917, 0.208045, 0.229069, 0.208045, 0.231581, 0.231657, 0.231581, 0.32934, 0.27632, 0.32934, 0.277706, 0.277706, 0.284935, 0.276256, 0.284935, 0.22771, 0.223596
0.303434, 0.223663, 0.303573, 0.231409, 0.303573, 0.234582, 0.220994, 0.234582, 0.185827, 0.236553, 0.214698, 0.182696, 0.206164, 0.236553, 0.203264, 0.22359, 0.203264, 0.226116, 0.22614, 0.226116, 0.321545, 0.269881, 0.321545, 0.271248, 0.271248, 0.278485, 0.269867, 0.278485, 0.222233, 0.21811
0.325128, 0.240574, 0.325063, 0.24839, 0.325063, 0.251313, 0.237386, 0.251313, 0.200396, 0.25498, 0.231609, 0.19705, 0.221999, 0.25498, 0.21889, 0.240788, 0.21889, 0.243452, 0.243406, 0.243452, 0.34573, 0.290252, 0.34573, 0.29162, 0.29162, 0.29924, 0.290515, 0.29924, 0.239455, 0.235072
0.0669913, 0.0590114, 0.0628179, 0.047901, 0.0628179, 0.0435123, 0.0345362, 0.0435123, 0.0297834, 0.0362877, 0.0381158, 0.0307616, 0.0314867, 0.0362877, 0.0277544, 0.0293099, 0.0277544, 0.0261759, 0.0237555, 0.0261759, 0.0320891, 0.0242572, 0.0320891, 0.0221011, 0.0221011, 0.019424, 0.0180344, 0.019424, 0.0195835, 0.0209649
0.299695, 0.221201, 0.302579, 0.228359, 0.302579, 0.231235, 0.217711, 0.231235, 0.187913, 0.243223, 0.210021, 0.188324, 0.216429, 0.243223, 0.216201, 0.240705, 0.216201, 0.243397, 0.243669, 0.243397, 0.346206, 0.290027, 0.346206, 0.288626, 0.288626, 0.294244, 0.28329, 0.294244, 0.237893, 0.234352
0.311241, 0.229887, 0.314346, 0.237252, 0.314346, 0.240366, 0.227171, 0.240366, 0.196264, 0.253207, 0.219373, 0.196656, 0.225141, 0.253207, 0.224894, 0.250381, 0.224894, 0.253314, 0.253385, 0.253314, 0.359804, 0.301679, 0.359804, 0.300005, 0.300005, 0.305768, 0.294773, 0.305768, 0.24778, 0.244111
0.305149, 0.225483, 0.308179, 0.235928, 0.308179, 0.240786, 0.227673, 0.240786, 0.197103, 0.255361, 0.21966, 0.197455, 0.227052, 0.255361, 0.227294, 0.253222, 0.227294, 0.257468, 0.256154, 0.257468, 0.363706, 0.304581, 0.363706, 0.302616, 0.302616, 0.308224, 0.296284, 0.308224, 0.251889, 0.250064
0.325382, 0.240714, 0.328036, 0.249221, 0.328036, 0.25328, 0.233787, 0.25328, 0.202527, 0.262207, 0.225902, 0.203005, 0.233133, 0.262207, 0.234509, 0.262165, 0.234509, 0.266702, 0.265182, 0.266702, 0.376358, 0.315427, 0.376358, 0.313305, 0.313305, 0.319218, 0.307147, 0.319218, 0.260642, 0.258019
0.315656, 0.233432, 0.318463, 0.243511, 0.318463, 0.246916, 0.231516, 0.246916, 0.200593, 0.259769, 0.223624, 0.201078, 0.231036, 0.259769, 0.232393, 0.260437, 0.232393, 0.264939, 0.263436, 0.264939, 0.373926, 0.313313, 0.373926, 0.311153, 0.311153, 0.317015, 0.304761, 0.317015, 0.259159, 0.257077
0.36075, 0.27469, 0.35996, 0.276727, 0.35996, 0.282096, 0.276708, 0.282096, 0.240879, 0.304775, 0.272462, 0.238805, 0.266349, 0.304775, 0.266267, 0.295241, 0.266267, 0.303276, 0.302362, 0.303276, 0.426186, 0.35883, 0.426186, 0.358403, 0.358403, 0.364171, 0.35042, 0.364171, 0.301326, 0.300931
0.331453, 0.245441, 0.334181, 0.254521, 0.334181, 0.261122, 0.24331, 0.261122, 0.21128, 0.273647, 0.234958, 0.211708, 0.243132, 0.273647, 0.244501, 0.273964, 0.244501, 0.278533, 0.27695, 0.278533, 0.391746, 0.328461, 0.391746, 0.325227, 0.325227, 0.330215, 0.316338, 0.330215, 0.268723, 0.268277
0.361751, 0.270973, 0.361154, 0.276231, 0.361154, 0.282738, 0.272993, 0.282738, 0.240831, 0.306133, 0.26393, 0.238879, 0.268577, 0.306133, 0.270596, 0.3022, 0.270596, 0.311065, 0.309853, 0.311065, 0.435322, 0.364626, 0.435322, 0.359975, 0.359975, 0.365923, 0.35073, 0.365923, 0.298524, 0.298205
0.350206, 0.2624, 0.349806, 0.266005, 0.349806, 0.272253, 0.263839, 0.272253, 0.230273, 0.291843, 0.258372, 0.22806, 0.254725, 0.291843, 0.254699, 0.282671, 0.254699, 0.290105, 0.289129, 0.290105, 0.40779, 0.342734, 0.40779, 0.341943, 0.341943, 0.349558, 0.355318, 0.349558, 0.297995, 0.295807
0.350173, 0.262484, 0.350927, 0.26693, 0.350927, 0.272926, 0.266946, 0.272926, 0.232814, 0.296366, 0.261598, 0.230531, 0.258939, 0.296366, 0.260713, 0.289178, 0.260713, 0.296988, 0.295829, 0.296988, 0.417333, 0.350892, 0.417333, 0.350048, 0.350048, 0.358155, 0.361853, 0.358155, 0.307418, 0.306729
0.347688, 0.260523, 0.348501, 0.264478, 0.348501, 0.271284, 0.263182, 0.271284, 0.22942, 0.291985, 0.257873, 0.227323, 0.255493, 0.291985, 0.257343, 0.288717, 0.257343, 0.2967, 0.295492, 0.2967, 0.417066, 0.350663, 0.417066, 0.349743, 0.349743, 0.358, 0.358575, 0.358, 0.30511, 0.302751
0.360228, 0.271457, 0.361534, 0.26989, 0.361534, 0.277713, 0.267843, 0.277713, 0.233638, 0.298134, 0.263493, 0.230293, 0.258519, 0.298134, 0.260402, 0.29442, 0.260402, 0.302512, 0.301094, 0.302512, 0.424731, 0.357064, 0.424731, 0.355397, 0.355397, 0.363838, 0.365689, 0.363838, 0.310402, 0.30858
0.340754, 0.255107, 0.341375, 0.257803, 0.341375, 0.265087, 0.254611, 0.265087, 0.222514, 0.284205, 0.24906, 0.21976, 0.246597, 0.284205, 0.248301, 0.282292, 0.248301, 0.289407, 0.286775, 0.289407, 0.407522, 0.340946, 0.407522, 0.33976, 0.33976, 0.346102, 0.350241, 0.346102, 0.295496, 0.295045
0.364845, 0.274242, 0.366657, 0.271334, 0.366657, 0.27826, 0.266339, 0.27826, 0.228981, 0.292461, 0.260202, 0.224187, 0.251163, 0.292461, 0.252965, 0.287631, 0.252965, 0.294942, 0.292268, 0.294942, 0.414781, 0.347596, 0.414781, 0.346437, 0.346437, 0.352909, 0.357151, 0.352909, 0.30138, 0.300887
0.365135, 0.270021, 0.367062, 0.268807, 0.367062, 0.27431, 0.264225, 0.27431, 0.22453, 0.28653, 0.257399, 0.222108, 0.249278, 0.28653, 0.251142, 0.285529, 0.251142, 0.293, 0.2902, 0.293, 0.413323, 0.345352, 0.413323, 0.344158, 0.344158, 0.350768, 0.355045, 0.350768, 0.299637, 0.299121
0.363718, 0.268951, 0.367848, 0.267535, 0.367848, 0.273534, 0.264625, 0.273534, 0.226545, 0.288034, 0.257786, 0.22256, 0.247904, 0.288034, 0.249827, 0.284005, 0.249827, 0.291637, 0.288715, 0.291637, 0.411336, 0.343787, 0.411336, 0.34248, 0.34248, 0.34931, 0.353633, 0.34931, 0.298474, 0.297934
0.373696, 0.276313, 0.377912, 0.2779, 0.377912, 0.281308, 0.27237, 0.281308, 0.233159, 0.297124, 0.26526, 0.228937, 0.253175, 0.297124, 0.253087, 0.285345, 0.253087, 0.292873, 0.289889, 0.292873, 0.411758, 0.344039, 0.411758, 0.342234, 0.342234, 0.349328, 0.353844, 0.349328, 0.298698, 0.298282
0.370903, 0.274491, 0.375222, 0.276978, 0.375222, 0.279263, 0.27148, 0.279263, 0.23213, 0.298849, 0.264709, 0.228906, 0.258554, 0.298849, 0.25674, 0.285846, 0.25674, 0.288191, 0.286105, 0.288191, 0.405856, 0.339194, 0.405856, 0.33745, 0.33745, 0.344267, 0.345732, 0.344267, 0.294935, 0.294462
